AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	description	env_biome	env_feature	host	organism	sample_title	seq_methods	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Platform	SRA_Study	collection_date	env_material	geo_loc_name	lat_lon
501	SAMN08542669	SRX3702790	20x_PL_PMM_FS_DA10040_S137_L001_R1_001.fastq.20x_PL_PMM_FS_DA10040	9	6	human gut metagenome	2018-02-15	SRR6729680	SRS2961306	20x_PL_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	20x_PL_PMM_FS_DA10040	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542718	SRX3702789	15x_PL_Mock_DNA4_S184_L001_R1_001.fastq.15x_PL_Mock_DNA4	0	0	synthetic metagenome	2018-02-16	SRR6729681	SRS2961378	15x_PL_Mock_DNA4	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_PL_Mock_DNA4	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542613	SRX3702788	30x_ACC_Mock_DNA1_S318_L001_R1_001.fastq.30x_ACC_Mock_DNA1	0	0	synthetic metagenome	2018-02-16	SRR6729682	SRS2961305	30x_ACC_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_ACC_Mock_DNA1	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542713	SRX3702787	15x_PL_Water_S147_L001_R1_001.fastq.15x_PL_Water	0	0	aquatic metagenome	2018-02-16	SRR6729683	SRS2961304	15x_PL_Water	blank	blank control	blank control	blank control	aquatic metagenome	15x_PL_Water	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542647	SRX3702786	25x_K_Mock_DNA3_S265_L001_R1_001.fastq.25x_K_Mock_DNA3	0	0	synthetic metagenome	2018-02-16	SRR6729684	SRS2961302	25x_K_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	25x_K_Mock_DNA3	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542658	SRX3702785	25x_ACC_Mock_DNA1_S346_L001_R1_001.fastq.25x_ACC_Mock_DNA1	11	8	synthetic metagenome	2018-02-16	SRR6729685	SRS2961301	25x_ACC_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	25x_ACC_Mock_DNA1	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542574	SRX3702784	30x_PHU_PMM_FS_DA10002_S203_L001_R1_001.fastq.30x_PHU_PMM_FS_DA10002	16	11	human gut metagenome	2018-02-16	SRR6729686	SRS2961303	30x_PHU_PMM_FS_DA10002	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_PHU_PMM_FS_DA10002	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542617	SRX3702783	25x_Q5_PMM_FS_DA10016_S212_L001_R1_001.fastq.25x_Q5_PMM_FS_DA10016	20	13	human gut metagenome	2018-02-16	SRR6729687	SRS2961300	25x_Q5_PMM_FS_DA10016	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_Q5_PMM_FS_DA10016	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542554	SRX3702782	30x_PL_PMM_FS_DA10001_S97_L001_R1_001.fastq.30x_PL_PMM_FS_DA10001	53	36	human gut metagenome	2018-02-16	SRR6729688	SRS2961377	30x_PL_PMM_FS_DA10001	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_PL_PMM_FS_DA10001	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542474	SRX3702781	PMM_ZymoControl4_S379_L001_R1_001.fastq.PMM_ZymoControl4	0	0	synthetic metagenome	2018-02-16	SRR6729689	SRS2961299	PMM_ZymoControl4	artificial_community	mock community	mock community	mock community	synthetic metagenome	PMM_ZymoControl4	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542666	SRX3702780	20x_Q5_Mock_DNA2_S259_L001_R1_001.fastq.20x_Q5_Mock_DNA2	1	0	synthetic metagenome	2018-02-16	SRR6729690	SRS2961376	20x_Q5_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	20x_Q5_Mock_DNA2	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542502	SRX3702779	35x_PHU_Mock_DNA3_S363_L001_R1_001.fastq.35x_PHU_Mock_DNA3	33	22	synthetic metagenome	2018-02-16	SRR6729691	SRS2961298	35x_PHU_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	35x_PHU_Mock_DNA3	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542736	SRX3702778	15x_K_Mock_DNA4_S191_L001_R1_001.fastq.15x_K_Mock_DNA4	0	0	synthetic metagenome	2018-02-16	SRR6729692	SRS2961297	15x_K_Mock_DNA4	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_K_Mock_DNA4	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542716	SRX3702777	15x_PL_PMM_FS_DA10016_S112_L001_R1_001.fastq.15x_PL_PMM_FS_DA10016	0	0	human gut metagenome	2018-02-16	SRR6729693	SRS2961296	15x_PL_PMM_FS_DA10016	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	15x_PL_PMM_FS_DA10016	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542525	SRX3702776	30x_Q5_PMM_FS_DA10088_S267_L001_R1_001.fastq.30x_Q5_PMM_FS_DA10088	17	12	human gut metagenome	2018-02-16	SRR6729694	SRS2961295	30x_Q5_PMM_FS_DA10088	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_Q5_PMM_FS_DA10088	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542612	SRX3702775	30x_ACC_Mock_DNA10_S331_L001_R1_001.fastq.30x_ACC_Mock_DNA10	0	0	synthetic metagenome	2018-02-16	SRR6729695	SRS2961294	30x_ACC_Mock_DNA10	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_ACC_Mock_DNA10	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542495	SRX3702774	35x_PL_Mock_DNA1_S151_L001_R1_001.fastq.35x_PL_Mock_DNA1	26	18	synthetic metagenome	2018-02-16	SRR6729696	SRS2961292	35x_PL_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	35x_PL_Mock_DNA1	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542659	SRX3702773	20x_Q5_Water_S257_L001_R1_001.fastq.20x_Q5_Water	0	0	aquatic metagenome	2018-02-16	SRR6729697	SRS2961293	20x_Q5_Water	blank	blank control	blank control	blank control	aquatic metagenome	20x_Q5_Water	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542515	SRX3702772	35x_ACC_PMM_FS_DA10040_S335_L001_R1_001.fastq.35x_ACC_PMM_FS_DA10040	44	30	human gut metagenome	2018-02-16	SRR6729698	SRS2961290	35x_ACC_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_ACC_PMM_FS_DA10040	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542607	SRX3702771	30x_ACC_Mock_DNA6_S376_L001_R1_001.fastq.30x_ACC_Mock_DNA6	0	0	synthetic metagenome	2018-02-16	SRR6729699	SRS2961289	30x_ACC_Mock_DNA6	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_ACC_Mock_DNA6	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542540	SRX3702770	30x_Q5_Mock_DNA3_S244_L001_R1_001.fastq.30x_Q5_Mock_DNA3	5	4	synthetic metagenome	2018-02-16	SRR6729700	SRS2961287	30x_Q5_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_Q5_Mock_DNA3	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542599	SRX3702769	30x_ACC_PMM_FS_DA10029_S317_L001_R1_001.fastq.30x_ACC_PMM_FS_DA10029	23	15	human gut metagenome	2018-02-16	SRR6729701	SRS2961288	30x_ACC_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_ACC_PMM_FS_DA10029	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542489	SRX3702768	35x_PL_PMM_FS_DA10029_S127_L001_R1_001.fastq.35x_PL_PMM_FS_DA10029	43	29	human gut metagenome	2018-02-16	SRR6729702	SRS2961286	35x_PL_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_PL_PMM_FS_DA10029	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542504	SRX3702767	35x_PHU_Mock_DNA1_S340_L001_R1_001.fastq.35x_PHU_Mock_DNA1	26	17	synthetic metagenome	2018-02-16	SRR6729703	SRS2961285	35x_PHU_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	35x_PHU_Mock_DNA1	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542594	SRX3702766	30x_ACC_PMM_FS_DA10103_S375_L001_R1_001.fastq.30x_ACC_PMM_FS_DA10103	42	28	human gut metagenome	2018-02-16	SRR6729704	SRS2961284	30x_ACC_PMM_FS_DA10103	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_ACC_PMM_FS_DA10103	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542624	SRX3702765	25x_PL_PMM_FS_DA10040_S138_L001_R1_001.fastq.25x_PL_PMM_FS_DA10040	24	16	human gut metagenome	2018-02-15	SRR6729705	SRS2961283	25x_PL_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_PL_PMM_FS_DA10040	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542711	SRX3702764	15x_Q5_Mock_DNA2_S258_L001_R1_001.fastq.15x_Q5_Mock_DNA2	0	0	synthetic metagenome	2018-02-16	SRR6729706	SRS2961282	15x_Q5_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_Q5_Mock_DNA2	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542471	SRX3702763	Zmock_C_111716_S288_L001_R1_001.fastq.Zmock_C_111716	13	8	synthetic metagenome	2018-02-16	SRR6729707	SRS2961281	Zmock_C_111716	artificial_community	mock community	mock community	mock community	synthetic metagenome	Zmock_C_30x_ACC_mock	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542720	SRX3702762	15x_PL_Mock_DNA2_S160_L001_R1_001.fastq.15x_PL_Mock_DNA2	0	0	synthetic metagenome	2018-02-16	SRR6729708	SRS2961280	15x_PL_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_PL_Mock_DNA2	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542541	SRX3702761	30x_Q5_Mock_DNA2_S232_L001_R1_001.fastq.30x_Q5_Mock_DNA2	20	14	synthetic metagenome	2018-02-16	SRR6729709	SRS2961279	30x_Q5_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_Q5_Mock_DNA2	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542529	SRX3702760	30x_Q5_PMM_FS_DA10029_S219_L001_R1_001.fastq.30x_Q5_PMM_FS_DA10029	19	13	human gut metagenome	2018-02-16	SRR6729710	SRS2961278	30x_Q5_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_Q5_PMM_FS_DA10029	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542642	SRX3702759	25x_K_PMM_FS_DA10040_S229_L001_R1_001.fastq.25x_K_PMM_FS_DA10040	17	12	human gut metagenome	2018-02-16	SRR6729711	SRS2961276	25x_K_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_K_PMM_FS_DA10040	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542611	SRX3702758	30x_ACC_Mock_DNA2_S330_L001_R1_001.fastq.30x_ACC_Mock_DNA2	0	0	synthetic metagenome	2018-02-16	SRR6729712	SRS2961275	30x_ACC_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_ACC_Mock_DNA2	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542491	SRX3702757	35x_PL_PMM_FS_DA10001_S103_L001_R1_001.fastq.35x_PL_PMM_FS_DA10001	37	25	human gut metagenome	2018-02-16	SRR6729713	SRS2961277	35x_PL_PMM_FS_DA10001	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_PL_PMM_FS_DA10001	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542688	SRX3702756	20x_K_PMM_FS_DA10029_S132_L001_R1_001.fastq.20x_K_PMM_FS_DA10029	0	0	human gut metagenome	2018-02-16	SRR6729714	SRS2961365	20x_K_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	20x_K_PMM_FS_DA10029	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542724	SRX3702755	15x_PHU_PMM_FS_DA10029_S313_L001_R1_001.fastq.15x_PHU_PMM_FS_DA10029	4	3	human gut metagenome	2018-02-16	SRR6729715	SRS2961274	15x_PHU_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	15x_PHU_PMM_FS_DA10029	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542586	SRX3702754	30x_K_Mock_DNA6_S189_L001_R1_001.fastq.30x_K_Mock_DNA6	1	1	synthetic metagenome	2018-02-15	SRR6729716	SRS2961272	30x_K_Mock_DNA6	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_K_Mock_DNA6	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542623	SRX3702753	25x_PL_Water_S171_L001_R1_001.fastq.25x_PL_Water	0	0	aquatic metagenome	2018-02-16	SRR6729717	SRS2961270	25x_PL_Water	blank	blank control	blank control	blank control	aquatic metagenome	25x_PL_Water	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542591	SRX3702752	30x_K_Mock_DNA10_S142_L001_R1_001.fastq.30x_K_Mock_DNA10	3	2	synthetic metagenome	2018-02-16	SRR6729718	SRS2961273	30x_K_Mock_DNA10	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_K_Mock_DNA10	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542745	SRX3702751	15x_ACC_Mock_DNA4_S378_L001_R1_001.fastq.15x_ACC_Mock_DNA4	0	0	synthetic metagenome	2018-02-16	SRR6729719	SRS2961361	15x_ACC_Mock_DNA4	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_ACC_Mock_DNA4	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542570	SRX3702750	30x_PHU_PMM_FS_DA10040_S238_L001_R1_001.fastq.30x_PHU_PMM_FS_DA10040	28	19	human gut metagenome	2018-02-16	SRR6729720	SRS2961269	30x_PHU_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_PHU_PMM_FS_DA10040	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542560	SRX3702749	30x_PL_Mock_DNA4_S158_L001_R1_001.fastq.30x_PL_Mock_DNA4	47	32	synthetic metagenome	2018-02-16	SRR6729721	SRS2961271	30x_PL_Mock_DNA4	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_PL_Mock_DNA4	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542677	SRX3702748	20x_PHU_Water_S264_L001_R1_001.fastq.20x_PHU_Water	0	0	aquatic metagenome	2018-02-16	SRR6729722	SRS2961268	20x_PHU_Water	blank	blank control	blank control	blank control	aquatic metagenome	20x_PHU_Water	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542545	SRX3702747	30x_PL_PMM_FS_DA10103_S181_L001_R1_001.fastq.30x_PL_PMM_FS_DA10103	20	14	human gut metagenome	2018-02-15	SRR6729723	SRS2961266	30x_PL_PMM_FS_DA10103	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_PL_PMM_FS_DA10103	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542625	SRX3702746	25x_PL_PMM_FS_DA10029_S126_L001_R1_001.fastq.25x_PL_PMM_FS_DA10029	21	14	human gut metagenome	2018-02-16	SRR6729724	SRS2961267	25x_PL_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_PL_PMM_FS_DA10029	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542480	SRX3702745	35x_Q5_PMM_FS_DA10029_S225_L001_R1_001.fastq.35x_Q5_PMM_FS_DA10029	18	12	human gut metagenome	2018-02-16	SRR6729725	SRS2961265	35x_Q5_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_Q5_PMM_FS_DA10029	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542602	SRX3702744	30x_ACC_PMM_FS_DA10002_S294_L001_R1_001.fastq.30x_ACC_PMM_FS_DA10002	27	18	human gut metagenome	2018-02-16	SRR6729726	SRS2961264	30x_ACC_PMM_FS_DA10002	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_ACC_PMM_FS_DA10002	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
